"project","access","year","month","day","articles__article","articles__views","articles__rank"
"lv.wikipedia","all-access","2018","04","all-days","Saturns_(planēta)","1116","357"
"lv.wikipedia","all-access","2018","04","all-days","Rēzekne","1114","358"
"lv.wikipedia","all-access","2018","04","all-days","Globalizācija","1102","359"
"lv.wikipedia","all-access","2018","04","all-days","Slāpeklis","1102","359"
"lv.wikipedia","all-access","2018","04","all-days","Kategorija:ASV_štati","1101","361"
"lv.wikipedia","all-access","2018","04","all-days","Jāzeps_Vītols","1100","362"
"lv.wikipedia","all-access","2018","04","all-days","Kubs","1100","362"
"lv.wikipedia","all-access","2018","04","all-days","Jānis_Čakste","1096","364"
"lv.wikipedia","all-access","2018","04","all-days","Kategorija:Latviešu_teātra_aktieri","1092","365"
"lv.wikipedia","all-access","2018","04","all-days","Pavasaris","1087","366"
"lv.wikipedia","all-access","2018","04","all-days","Melnkalne","1084","367"
"lv.wikipedia","all-access","2018","04","all-days","Ekspresionisms","1084","367"
"lv.wikipedia","all-access","2018","04","all-days","Kurzemes_cietoksnis","1084","367"
"lv.wikipedia","all-access","2018","04","all-days","Klusais_okeāns","1081","370"
"lv.wikipedia","all-access","2018","04","all-days","Metāli","1080","371"
"lv.wikipedia","all-access","2018","04","all-days","Alumīnijs","1080","371"
"lv.wikipedia","all-access","2018","04","all-days","Vjetnamas_karš","1076","373"
"lv.wikipedia","all-access","2018","04","all-days","Brūnais_lācis","1074","374"
"lv.wikipedia","all-access","2018","04","all-days","Lielupe","1074","374"
"lv.wikipedia","all-access","2018","04","all-days","Imants_Kalniņš","1074","374"
"lv.wikipedia","all-access","2018","04","all-days","Skudru_dzimta","1071","377"
"lv.wikipedia","all-access","2018","04","all-days","Kvadrātvienādojums","1069","378"
"lv.wikipedia","all-access","2018","04","all-days","Dzērve","1066","379"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_Nacionālā_bibliotēka","1066","379"
"lv.wikipedia","all-access","2018","04","all-days","Māra_Zālīte","1066","379"
"lv.wikipedia","all-access","2018","04","all-days","Pasaule","1064","382"
"lv.wikipedia","all-access","2018","04","all-days","Sirds","1063","383"
"lv.wikipedia","all-access","2018","04","all-days","Zvaigzne","1056","384"
"lv.wikipedia","all-access","2018","04","all-days","Emīla_nedarbi","1056","384"
"lv.wikipedia","all-access","2018","04","all-days","Skābes","1055","386"
"lv.wikipedia","all-access","2018","04","all-days","Okeāns","1054","387"
"lv.wikipedia","all-access","2018","04","all-days","Pusvadītājs","1053","388"
"lv.wikipedia","all-access","2018","04","all-days","Alla_Pugačova","1052","389"
"lv.wikipedia","all-access","2018","04","all-days","Special:Statistics","1052","389"
"lv.wikipedia","all-access","2018","04","all-days","19._gadsimts","1051","391"
"lv.wikipedia","all-access","2018","04","all-days","Smadzenes","1050","392"
"lv.wikipedia","all-access","2018","04","all-days","Amerikas_pamatiedzīvotāji","1050","392"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_klimats","1049","394"
"lv.wikipedia","all-access","2018","04","all-days","Upe","1048","395"
"lv.wikipedia","all-access","2018","04","all-days","Maroka","1047","396"
"lv.wikipedia","all-access","2018","04","all-days","Ziemas_karš","1046","397"
"lv.wikipedia","all-access","2018","04","all-days","Jēkabpils","1042","398"
"lv.wikipedia","all-access","2018","04","all-days","Orķestris","1042","398"
"lv.wikipedia","all-access","2018","04","all-days","Komunisms","1039","400"
"lv.wikipedia","all-access","2018","04","all-days","Kristofors_Kolumbs","1037","401"
"lv.wikipedia","all-access","2018","04","all-days","Taisnleņķa_trijstūris","1034","402"
"lv.wikipedia","all-access","2018","04","all-days","Neptūns_(planēta)","1030","403"
"lv.wikipedia","all-access","2018","04","all-days","Pēteris_Čaikovskis","1030","403"
"lv.wikipedia","all-access","2018","04","all-days","Cukura_diabēts","1029","405"
"lv.wikipedia","all-access","2018","04","all-days","Nauda","1026","406"
"lv.wikipedia","all-access","2018","04","all-days","Vjetnama","1025","407"
"lv.wikipedia","all-access","2018","04","all-days","Jēkabs_Ketlers","1024","408"
"lv.wikipedia","all-access","2018","04","all-days","Darba_svētki","1022","409"
"lv.wikipedia","all-access","2018","04","all-days","Kategorija:Grieķu_dievi","1021","410"
"lv.wikipedia","all-access","2018","04","all-days","Līvi_(grupa)","1020","411"
"lv.wikipedia","all-access","2018","04","all-days","Gremošanas_orgānu_sistēma","1019","412"
"lv.wikipedia","all-access","2018","04","all-days","Vaboles","1019","412"
"lv.wikipedia","all-access","2018","04","all-days","Šizofrēnija","1017","414"
"lv.wikipedia","all-access","2018","04","all-days","C_reaktīvais_olbaltums","1017","414"
"lv.wikipedia","all-access","2018","04","all-days","Globālā_sasilšana","1016","416"
"lv.wikipedia","all-access","2018","04","all-days","Mihails_Gorbačovs","1011","417"
"lv.wikipedia","all-access","2018","04","all-days","Ūdeņradis","1011","417"
"lv.wikipedia","all-access","2018","04","all-days","Andrejs_Upīts","1011","417"
"lv.wikipedia","all-access","2018","04","all-days","Disidents","1010","420"
"lv.wikipedia","all-access","2018","04","all-days","Taisnstūra_paralēlskaldnis","1009","421"
"lv.wikipedia","all-access","2018","04","all-days","Luksemburga","1008","422"
"lv.wikipedia","all-access","2018","04","all-days","Kārlis_Zāle","1005","423"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_ģeogrāfija","1002","424"
"lv.wikipedia","all-access","2018","04","all-days","Čūskas","1002","424"
"lv.wikipedia","all-access","2018","04","all-days","I_Vispārīgie_latviešu_Dziedāšanas_svētki","1002","424"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_nacionālie_simboli","1001","427"
"lv.wikipedia","all-access","2018","04","all-days","Zenta_Mauriņa","999","428"
"lv.wikipedia","all-access","2018","04","all-days","Omāna","998","429"
"lv.wikipedia","all-access","2018","04","all-days","Aleksandrs_Čaks","998","429"
"lv.wikipedia","all-access","2018","04","all-days","Poļu—zviedru_karš_(1600—1629)","995","431"
"lv.wikipedia","all-access","2018","04","all-days","Amazone","992","432"
"lv.wikipedia","all-access","2018","04","all-days","Melnais_stārķis","992","432"
"lv.wikipedia","all-access","2018","04","all-days","Hanzas_savienība","992","432"
"lv.wikipedia","all-access","2018","04","all-days","Kubikmetrs","991","435"
"lv.wikipedia","all-access","2018","04","all-days","Stepe","990","436"
"lv.wikipedia","all-access","2018","04","all-days","Īsa_pamācība_mīlēšanā","989","437"
"lv.wikipedia","all-access","2018","04","all-days","Liberālisms","988","438"
"lv.wikipedia","all-access","2018","04","all-days","Rumānija","984","439"
"lv.wikipedia","all-access","2018","04","all-days","Jānis_Jaunsudrabiņš","983","440"
"lv.wikipedia","all-access","2018","04","all-days","Dzimtbūšana","981","441"
"lv.wikipedia","all-access","2018","04","all-days","Skandināvu_mitoloģija","979","442"
"lv.wikipedia","all-access","2018","04","all-days","Purva_bridējs","976","443"
"lv.wikipedia","all-access","2018","04","all-days","Holokausts","974","444"
"lv.wikipedia","all-access","2018","04","all-days","Elektriskā_strāva","974","444"
"lv.wikipedia","all-access","2018","04","all-days","Spēks","973","446"
"lv.wikipedia","all-access","2018","04","all-days","Budisms","972","447"
"lv.wikipedia","all-access","2018","04","all-days","Kašķis","972","447"
"lv.wikipedia","all-access","2018","04","all-days","Vaira_Vīķe-Freiberga","970","449"
"lv.wikipedia","all-access","2018","04","all-days","Argentīna","970","449"
"lv.wikipedia","all-access","2018","04","all-days","Virknes_un_paralēlais_slēgums","969","451"
"lv.wikipedia","all-access","2018","04","all-days","Muskuļi","969","451"
"lv.wikipedia","all-access","2018","04","all-days","Kubas_raķešu_krīze","969","451"
"lv.wikipedia","all-access","2018","04","all-days","Tilpums","967","454"
"lv.wikipedia","all-access","2018","04","all-days","Lāčplēsis_(eposs)","966","455"
"lv.wikipedia","all-access","2018","04","all-days","Pasaka","966","455"
"lv.wikipedia","all-access","2018","04","all-days","Organiskā_viela","962","457"
"lv.wikipedia","all-access","2018","04","all-days","Kategorija:Latviešu_dziedātāji","962","457"
"lv.wikipedia","all-access","2018","04","all-days","Maiņstrāva","961","459"
"lv.wikipedia","all-access","2018","04","all-days","Parīze","960","460"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_kultūrvēsturiskie_novadi","959","461"
"lv.wikipedia","all-access","2018","04","all-days","Alberts_Einšteins","956","462"
"lv.wikipedia","all-access","2018","04","all-days","Ņikita_Hruščovs","954","463"
"lv.wikipedia","all-access","2018","04","all-days","Sigulda","954","463"
"lv.wikipedia","all-access","2018","04","all-days","Proza","953","465"
"lv.wikipedia","all-access","2018","04","all-days","E-pasts","952","466"
"lv.wikipedia","all-access","2018","04","all-days","Urāns_(planēta)","952","466"
"lv.wikipedia","all-access","2018","04","all-days","Reformācija_Livonijā","952","466"
"lv.wikipedia","all-access","2018","04","all-days","Eseja","950","469"
"lv.wikipedia","all-access","2018","04","all-days","Gulbji","950","469"
"lv.wikipedia","all-access","2018","04","all-days","Krišjānis_Valdemārs","950","469"
"lv.wikipedia","all-access","2018","04","all-days","Aritmētiskā_progresija","948","472"
"lv.wikipedia","all-access","2018","04","all-days","Titāniks","948","472"
"lv.wikipedia","all-access","2018","04","all-days","Automašīna","947","474"
"lv.wikipedia","all-access","2018","04","all-days","Celuloze","946","475"
"lv.wikipedia","all-access","2018","04","all-days","Masa","941","476"
"lv.wikipedia","all-access","2018","04","all-days","Mūzikas_instruments","939","477"
"lv.wikipedia","all-access","2018","04","all-days","Intars_Busulis","939","477"
"lv.wikipedia","all-access","2018","04","all-days","Trijstūra_augstums","936","479"
"lv.wikipedia","all-access","2018","04","all-days","Sīkdatne","934","480"
"lv.wikipedia","all-access","2018","04","all-days","Viljams_Šekspīrs","933","481"
"lv.wikipedia","all-access","2018","04","all-days","Sīrijas_pilsoņu_karš","933","481"
"lv.wikipedia","all-access","2018","04","all-days","Draugiem.lv","933","481"
"lv.wikipedia","all-access","2018","04","all-days","Kategorija:Latviešu_komponisti","932","484"
"lv.wikipedia","all-access","2018","04","all-days","Janis_Rozentāls","931","485"
"lv.wikipedia","all-access","2018","04","all-days","Dzeja","931","485"
"lv.wikipedia","all-access","2018","04","all-days","Rudā_lapsa","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Jaunā_strāva","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Ēģipte","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Murads_IV","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Mūzika","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Cilvēka_skelets","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Bauska","929","487"
"lv.wikipedia","all-access","2018","04","all-days","Kazahstāna","925","494"
"lv.wikipedia","all-access","2018","04","all-days","Vidusjūra","922","495"
"lv.wikipedia","all-access","2018","04","all-days","Perimetrs","922","495"
"lv.wikipedia","all-access","2018","04","all-days","Paralelograms","922","495"
"lv.wikipedia","all-access","2018","04","all-days","PH","921","498"
"lv.wikipedia","all-access","2018","04","all-days","Ventas_rumba","920","499"
"lv.wikipedia","all-access","2018","04","all-days","Meksika","919","500"
"lv.wikipedia","all-access","2018","04","all-days","Komats","919","500"
"lv.wikipedia","all-access","2018","04","all-days","Mērvienība","918","502"
"lv.wikipedia","all-access","2018","04","all-days","Reālisms","916","503"
"lv.wikipedia","all-access","2018","04","all-days","Krištianu_Ronaldu","914","504"
"lv.wikipedia","all-access","2018","04","all-days","Jūlijs_Cēzars","914","504"
"lv.wikipedia","all-access","2018","04","all-days","Singapūra","912","506"
"lv.wikipedia","all-access","2018","04","all-days","Gaujas_nacionālais_parks","908","507"
"lv.wikipedia","all-access","2018","04","all-days","Vācijas_pilsētu_uzskaitījums","906","508"
"lv.wikipedia","all-access","2018","04","all-days","Stīvens_Hokings","905","509"
"lv.wikipedia","all-access","2018","04","all-days","Asinis","905","509"
"lv.wikipedia","all-access","2018","04","all-days","Vāveres","903","511"
"lv.wikipedia","all-access","2018","04","all-days","Balets","901","512"
"lv.wikipedia","all-access","2018","04","all-days","Nora_Ikstena","901","512"
"lv.wikipedia","all-access","2018","04","all-days","Rāpuļi","901","512"
"lv.wikipedia","all-access","2018","04","all-days","Osmans_II","901","512"
"lv.wikipedia","all-access","2018","04","all-days","Kultūra","900","516"
"lv.wikipedia","all-access","2018","04","all-days","YouTube","899","517"
"lv.wikipedia","all-access","2018","04","all-days","Cilvēks","899","517"
"lv.wikipedia","all-access","2018","04","all-days","Tauki","897","519"
"lv.wikipedia","all-access","2018","04","all-days","Ziemeļkoreja","896","520"
"lv.wikipedia","all-access","2018","04","all-days","Lats","895","521"
"lv.wikipedia","all-access","2018","04","all-days","Leikocīti","894","522"
"lv.wikipedia","all-access","2018","04","all-days","Lionels_Mesi","894","522"
"lv.wikipedia","all-access","2018","04","all-days","Skābeklis","893","524"
"lv.wikipedia","all-access","2018","04","all-days","Latviešu_tautas_atmoda","892","525"
"lv.wikipedia","all-access","2018","04","all-days","Absolūtisms","891","526"
"lv.wikipedia","all-access","2018","04","all-days","Aleksandrs_Lielais","891","526"
"lv.wikipedia","all-access","2018","04","all-days","Zīdītāji","891","526"
"lv.wikipedia","all-access","2018","04","all-days","Peru","891","526"
"lv.wikipedia","all-access","2018","04","all-days","Atlantijas_okeāns","887","530"
"lv.wikipedia","all-access","2018","04","all-days","Londona","887","530"
"lv.wikipedia","all-access","2018","04","all-days","Sērskābe","887","530"
"lv.wikipedia","all-access","2018","04","all-days","Kārlis_Lielais","887","530"
"lv.wikipedia","all-access","2018","04","all-days","Gotika","886","534"
"lv.wikipedia","all-access","2018","04","all-days","Artūrs_Irbe","886","534"
"lv.wikipedia","all-access","2018","04","all-days","Arhimēda_spēks","883","536"
"lv.wikipedia","all-access","2018","04","all-days","Riņķis","882","537"
"lv.wikipedia","all-access","2018","04","all-days","Lauva","882","537"
"lv.wikipedia","all-access","2018","04","all-days","Lībieši","880","539"
"lv.wikipedia","all-access","2018","04","all-days","Gaiziņkalns","880","539"
"lv.wikipedia","all-access","2018","04","all-days","Naudas_vēsture","879","541"
"lv.wikipedia","all-access","2018","04","all-days","Mežs","877","542"
"lv.wikipedia","all-access","2018","04","all-days","Neprāta_cena","877","542"
"lv.wikipedia","all-access","2018","04","all-days","Katrīna,_Kembridžas_hercogiene","876","544"
"lv.wikipedia","all-access","2018","04","all-days","Latviešu_mitoloģija","873","545"
"lv.wikipedia","all-access","2018","04","all-days","Neirons","871","546"
"lv.wikipedia","all-access","2018","04","all-days","Jurģi","870","547"
"lv.wikipedia","all-access","2018","04","all-days","Modernisms","870","547"
"lv.wikipedia","all-access","2018","04","all-days","Renārs_Kaupers","869","549"
"lv.wikipedia","all-access","2018","04","all-days","Sērs","867","550"
"lv.wikipedia","all-access","2018","04","all-days","Apstākļa_vārds","866","551"
"lv.wikipedia","all-access","2018","04","all-days","Tauriņi","866","551"
"lv.wikipedia","all-access","2018","04","all-days","Spriegums","865","553"
"lv.wikipedia","all-access","2018","04","all-days","Jēzus_Kristus","864","554"
"lv.wikipedia","all-access","2018","04","all-days","Grieķu_alfabēts","863","555"
"lv.wikipedia","all-access","2018","04","all-days","Totalitārisms","863","555"
"lv.wikipedia","all-access","2018","04","all-days","Ūsiņš","863","555"
"lv.wikipedia","all-access","2018","04","all-days","Varš","862","558"
"lv.wikipedia","all-access","2018","04","all-days","Mediāna_(statistika)","861","559"
"lv.wikipedia","all-access","2018","04","all-days","Vladimirs_Putins","861","559"
"lv.wikipedia","all-access","2018","04","all-days","Fosfors","860","561"
"lv.wikipedia","all-access","2018","04","all-days","Atmosfēras_spiediens","860","561"
"lv.wikipedia","all-access","2018","04","all-days","Hinduisms","859","563"
"lv.wikipedia","all-access","2018","04","all-days","Sirreālisms","857","564"
"lv.wikipedia","all-access","2018","04","all-days","Slovākija","855","565"
"lv.wikipedia","all-access","2018","04","all-days","Ahmeds_III","851","566"
"lv.wikipedia","all-access","2018","04","all-days","Krima","851","566"
"lv.wikipedia","all-access","2018","04","all-days","Hokejs","850","568"
"lv.wikipedia","all-access","2018","04","all-days","Colla","847","569"
"lv.wikipedia","all-access","2018","04","all-days","Sālsskābe","847","569"
"lv.wikipedia","all-access","2018","04","all-days","Aizkuņģa_dziedzeris","845","571"
"lv.wikipedia","all-access","2018","04","all-days","Lāčplēša_diena","845","571"
"lv.wikipedia","all-access","2018","04","all-days","Elektrodzinējs","843","573"
"lv.wikipedia","all-access","2018","04","all-days","Sociālisms","841","574"
"lv.wikipedia","all-access","2018","04","all-days","Ērces","841","574"
"lv.wikipedia","all-access","2018","04","all-days","Kuba","841","574"
"lv.wikipedia","all-access","2018","04","all-days","Funkcija","840","577"
"lv.wikipedia","all-access","2018","04","all-days","Kauls","840","577"
"lv.wikipedia","all-access","2018","04","all-days","Saīsinātās_reizināšanas_formulas","839","579"
"lv.wikipedia","all-access","2018","04","all-days","Jānis_Poruks","838","580"
"lv.wikipedia","all-access","2018","04","all-days","Valstu_karogu_galerija","837","581"
"lv.wikipedia","all-access","2018","04","all-days","Viņas_melo_labāk","836","582"
"lv.wikipedia","all-access","2018","04","all-days","Ķērpji","836","582"
"lv.wikipedia","all-access","2018","04","all-days","Nameja_gredzens_(rotaslieta)","835","584"
"lv.wikipedia","all-access","2018","04","all-days","Augi","835","584"
"lv.wikipedia","all-access","2018","04","all-days","Ebreji","834","586"
"lv.wikipedia","all-access","2018","04","all-days","Prizma","834","586"
"lv.wikipedia","all-access","2018","04","all-days","Kriptonauda","833","588"
"lv.wikipedia","all-access","2018","04","all-days","Kolhozs","832","589"
"lv.wikipedia","all-access","2018","04","all-days","Armēnija","831","590"
"lv.wikipedia","all-access","2018","04","all-days","Talsi","830","591"
"lv.wikipedia","all-access","2018","04","all-days","Oksidēšanās-reducēšanās_reakcijas","829","592"
"lv.wikipedia","all-access","2018","04","all-days","Sekss","828","593"
"lv.wikipedia","all-access","2018","04","all-days","Tirgzinība","828","593"
"lv.wikipedia","all-access","2018","04","all-days","Briežu_dzimta","827","595"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_upju_uzskaitījums","826","596"
"lv.wikipedia","all-access","2018","04","all-days","2018._gada_FIFA_Pasaules_kauss","825","597"
"lv.wikipedia","all-access","2018","04","all-days","Jaunie_laiki","824","598"
"lv.wikipedia","all-access","2018","04","all-days","Rīgas_Doms","824","598"
"lv.wikipedia","all-access","2018","04","all-days","Rovans_Atkinsons","823","600"
"lv.wikipedia","all-access","2018","04","all-days","Ezera_sonāte","822","601"
"lv.wikipedia","all-access","2018","04","all-days","Āda","817","602"
"lv.wikipedia","all-access","2018","04","all-days","Edgars_Liepiņš","817","602"
"lv.wikipedia","all-access","2018","04","all-days","Taiga","817","602"
"lv.wikipedia","all-access","2018","04","all-days","Ugunskrusts_(zīme)","815","605"
"lv.wikipedia","all-access","2018","04","all-days","Romāns","813","606"
"lv.wikipedia","all-access","2018","04","all-days","Raudupiete","813","606"
"lv.wikipedia","all-access","2018","04","all-days","Tundra","812","608"
"lv.wikipedia","all-access","2018","04","all-days","Infekciozā_mononukleoze","811","609"
"lv.wikipedia","all-access","2018","04","all-days","Alnis","808","610"
"lv.wikipedia","all-access","2018","04","all-days","Pūt,_vējiņi_(filma)","808","610"
"lv.wikipedia","all-access","2018","04","all-days","Ziloņi","807","612"
"lv.wikipedia","all-access","2018","04","all-days","Visums","806","613"
"lv.wikipedia","all-access","2018","04","all-days","Latvija_100","806","613"
"lv.wikipedia","all-access","2018","04","all-days","Kāpināšana","805","615"
"lv.wikipedia","all-access","2018","04","all-days","Pārdaugavas_Livonijas_hercogiste","805","615"
"lv.wikipedia","all-access","2018","04","all-days","Lielie_ģeogrāfiskie_atklājumi","805","615"
"lv.wikipedia","all-access","2018","04","all-days","Akmeņogles","804","618"
"lv.wikipedia","all-access","2018","04","all-days","ASV_prezidentu_uzskaitījums","802","619"
"lv.wikipedia","all-access","2018","04","all-days","Berze","802","619"
"lv.wikipedia","all-access","2018","04","all-days","Bebri","802","619"
"lv.wikipedia","all-access","2018","04","all-days","Nacionālisms","802","619"
"lv.wikipedia","all-access","2018","04","all-days","Māksla","802","619"
"lv.wikipedia","all-access","2018","04","all-days","Sabiedrība_ar_ierobežotu_atbildību","801","624"
"lv.wikipedia","all-access","2018","04","all-days","Gliemezis","801","624"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_Republikas_Ministru_prezidents","798","626"
"lv.wikipedia","all-access","2018","04","all-days","Neitrofilie_leikocīti","798","626"
"lv.wikipedia","all-access","2018","04","all-days","Facebook","798","626"
"lv.wikipedia","all-access","2018","04","all-days","Princis_Mustafa_(Suleimana_I_dēls)","798","626"
"lv.wikipedia","all-access","2018","04","all-days","Monarhija","796","630"
"lv.wikipedia","all-access","2018","04","all-days","Kaspars_Gorkšs","796","630"
"lv.wikipedia","all-access","2018","04","all-days","Vinsents_van_Gogs","796","630"
"lv.wikipedia","all-access","2018","04","all-days","Galaktika","795","633"
"lv.wikipedia","all-access","2018","04","all-days","Īpašības_vārds","795","633"
"lv.wikipedia","all-access","2018","04","all-days","Dzelzs_laikmets","795","633"
"lv.wikipedia","all-access","2018","04","all-days","Vikipēdija:Aktualitātes","791","636"
"lv.wikipedia","all-access","2018","04","all-days","Lubāns","788","637"
"lv.wikipedia","all-access","2018","04","all-days","Andora","786","638"
"lv.wikipedia","all-access","2018","04","all-days","Maikls_Džeksons","786","638"
"lv.wikipedia","all-access","2018","04","all-days","Parastā_odze","785","640"
"lv.wikipedia","all-access","2018","04","all-days","Radniecība","785","640"
"lv.wikipedia","all-access","2018","04","all-days","Parastais_ozols","782","642"
"lv.wikipedia","all-access","2018","04","all-days","2018._gada_laikapstākļi_Latvijā","782","642"
"lv.wikipedia","all-access","2018","04","all-days","Šūna","781","644"
"lv.wikipedia","all-access","2018","04","all-days","Sovetizācija","779","645"
"lv.wikipedia","all-access","2018","04","all-days","Lāčplēsis","778","646"
"lv.wikipedia","all-access","2018","04","all-days","22._aprīlis","778","646"
"lv.wikipedia","all-access","2018","04","all-days","Atkritumi","777","648"
"lv.wikipedia","all-access","2018","04","all-days","Varavīksne","776","649"
"lv.wikipedia","all-access","2018","04","all-days","Pēteris_I","776","649"
"lv.wikipedia","all-access","2018","04","all-days","Ētika","774","651"
"lv.wikipedia","all-access","2018","04","all-days","Pļava","774","651"
"lv.wikipedia","all-access","2018","04","all-days","Alpi","771","653"
"lv.wikipedia","all-access","2018","04","all-days","Kurši","769","654"
"lv.wikipedia","all-access","2018","04","all-days","Sinuss","768","655"
"lv.wikipedia","all-access","2018","04","all-days","Livonijas_krusta_kari","764","656"
"lv.wikipedia","all-access","2018","04","all-days","Zviedru_Vidzeme","764","656"
"lv.wikipedia","all-access","2018","04","all-days","Francijas_pilsētu_uzskaitījums","764","656"
"lv.wikipedia","all-access","2018","04","all-days","Bitcoin","763","659"
"lv.wikipedia","all-access","2018","04","all-days","Prievārds","762","660"
"lv.wikipedia","all-access","2018","04","all-days","Aglomerācija","762","660"
"lv.wikipedia","all-access","2018","04","all-days","Ezers","761","662"
"lv.wikipedia","all-access","2018","04","all-days","Juris_Alunāns","760","663"
"lv.wikipedia","all-access","2018","04","all-days","Ekosistēma","760","663"
"lv.wikipedia","all-access","2018","04","all-days","Rihards_Vāgners","760","663"
"lv.wikipedia","all-access","2018","04","all-days","Amonjaks","760","663"
"lv.wikipedia","all-access","2018","04","all-days","Salna_pavasarī","759","667"
"lv.wikipedia","all-access","2018","04","all-days","Rafaēls","758","668"
"lv.wikipedia","all-access","2018","04","all-days","Pitagors","758","668"
"lv.wikipedia","all-access","2018","04","all-days","Donalds_Tramps","758","668"
"lv.wikipedia","all-access","2018","04","all-days","Kriminālās_ekselences_fonds","756","671"
"lv.wikipedia","all-access","2018","04","all-days","Džuzepe_Verdi","756","671"
"lv.wikipedia","all-access","2018","04","all-days","Auss","756","671"
"lv.wikipedia","all-access","2018","04","all-days","Krēta","756","671"
"lv.wikipedia","all-access","2018","04","all-days","Ņūtona_likumi","755","675"
"lv.wikipedia","all-access","2018","04","all-days","Okeānija","754","676"
"lv.wikipedia","all-access","2018","04","all-days","Atmiņa","754","676"
"lv.wikipedia","all-access","2018","04","all-days","Klāvs_Elsbergs","754","676"
"lv.wikipedia","all-access","2018","04","all-days","Divdabis","751","679"
"lv.wikipedia","all-access","2018","04","all-days","Romānika","751","679"
"lv.wikipedia","all-access","2018","04","all-days","Bronhīts","750","681"
"lv.wikipedia","all-access","2018","04","all-days","Filozofija","750","681"
"lv.wikipedia","all-access","2018","04","all-days","Saiklis","748","683"
"lv.wikipedia","all-access","2018","04","all-days","Roberts_Gobziņš","748","683"
"lv.wikipedia","all-access","2018","04","all-days","Online","747","685"
"lv.wikipedia","all-access","2018","04","all-days","Kolizejs","746","686"
"lv.wikipedia","all-access","2018","04","all-days","Stagnācija_PSRS","746","686"
"lv.wikipedia","all-access","2018","04","all-days","Vikingi","744","688"
"lv.wikipedia","all-access","2018","04","all-days","Latvijas_augstākie_pauguri","742","689"
"lv.wikipedia","all-access","2018","04","all-days","Rombs","742","689"
"lv.wikipedia","all-access","2018","04","all-days","Baumaņu_Kārlis","741","691"
"lv.wikipedia","all-access","2018","04","all-days","Antīkās_olimpiskās_spēles","740","692"
"lv.wikipedia","all-access","2018","04","all-days","Valsts","739","693"
"lv.wikipedia","all-access","2018","04","all-days","Piramīda","738","694"
"lv.wikipedia","all-access","2018","04","all-days","Vitamīni","738","694"
"lv.wikipedia","all-access","2018","04","all-days","Pareizticība","738","694"
"lv.wikipedia","all-access","2018","04","all-days","Alfrēds_Kalniņš_(komponists)","738","694"
"lv.wikipedia","all-access","2018","04","all-days","Leonīds_Brežņevs","737","698"
"lv.wikipedia","all-access","2018","04","all-days","Novele","737","698"
"lv.wikipedia","all-access","2018","04","all-days","Kvadrāts","737","698"
"lv.wikipedia","all-access","2018","04","all-days","Ziemassvētki","736","701"
"lv.wikipedia","all-access","2018","04","all-days","Aknas","736","701"
"lv.wikipedia","all-access","2018","04","all-days","Kartupelis","734","703"
"lv.wikipedia","all-access","2018","04","all-days","Mikelandželo","734","703"
"lv.wikipedia","all-access","2018","04","all-days","Kamenes","733","705"
"lv.wikipedia","all-access","2018","04","all-days","Folklora","733","705"
"lv.wikipedia","all-access","2018","04","all-days","Zilā_vizbulīte","731","707"
"lv.wikipedia","all-access","2018","04","all-days","Skābais_lietus","730","708"
"lv.wikipedia","all-access","2018","04","all-days","Slovēnija","730","708"
"lv.wikipedia","all-access","2018","04","all-days","Mona_Liza","729","710"
"lv.wikipedia","all-access","2018","04","all-days","Gaismas_pils","729","710"
"lv.wikipedia","all-access","2018","04","all-days","Mājas_zvirbulis","729","710"
"lv.wikipedia","all-access","2018","04","all-days","Īpatnējā_pretestība","729","710"
"lv.wikipedia","all-access","2018","04","all-days","Algoritms","728","714"
"lv.wikipedia","all-access","2018","04","all-days","Volejbols","728","714"
"lv.wikipedia","all-access","2018","04","all-days","Ņujorka","727","716"
"lv.wikipedia","all-access","2018","04","all-days","Rīgas_Svētā_Pētera_baznīca","727","716"
"lv.wikipedia","all-access","2018","04","all-days","Kamieļi","727","716"
"lv.wikipedia","all-access","2018","04","all-days","Georgs_Frīdrihs_Hendelis","726","719"
"lv.wikipedia","all-access","2018","04","all-days","Lietvārds","725","720"
"lv.wikipedia","all-access","2018","04","all-days","Magnētiskais_lauks","725","720"
"lv.wikipedia","all-access","2018","04","all-days","Elviss_Preslijs","724","722"
"lv.wikipedia","all-access","2018","04","all-days","Antante","724","722"
"lv.wikipedia","all-access","2018","04","all-days","Dzelzs_priekškars","722","724"
"lv.wikipedia","all-access","2018","04","all-days","Brīvās_krišanas_paātrinājums","721","725"
"lv.wikipedia","all-access","2018","04","all-days","Special:MobileOptions","720","726"
"lv.wikipedia","all-access","2018","04","all-days","Korozija","719","727"
